id,ship_mode,segment,city,state,region,category,sub-category,product_name,sales,quantity,discount,profit,order_year,order_month,order_day,order_day_of_week,is_weekend,shipping_duration,unit_price,price_cluster
9603,Standard Class,Corporate,Rochester,New York,East,Furniture,Tables,Hon 2111 Invitation Series Corner Table,376.866,3,0.4,-213.5574,2016,6,17,4,0,6,125.622,1
9624,First Class,Consumer,Dallas,Texas,Central,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,307.314,3,0.3,-39.5118,2017,6,29,3,0,1,102.438,1
9637,Standard Class,Corporate,Seattle,Washington,West,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",730.2,4,0.0,94.926,2014,11,18,1,0,7,182.55,1
9639,Second Class,Consumer,Concord,North Carolina,South,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,13,0.4,-1862.3124,2015,1,28,2,0,3,330.588,0
9745,Same Day,Consumer,Los Angeles,California,West,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2,0.2,9.102,2017,11,24,4,0,0,182.04,1
9746,Same Day,Consumer,Los Angeles,California,West,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772,2017,11,24,4,0,0,35.544,1
9756,Second Class,Consumer,Richmond,Virginia,South,Furniture,Tables,BPI Conference Tables,292.1,2,0.0,58.42,2017,3,27,0,0,2,146.05,1
9857,Standard Class,Corporate,Seattle,Washington,West,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,3393.68,8,0.0,610.8624,2015,3,26,3,0,4,424.21,0
9899,Standard Class,Home Office,Springfield,Ohio,East,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.588,1,0.4,-143.2548,2014,3,28,4,0,6,330.588,0
9937,Second Class,Corporate,Los Angeles,California,West,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772,2016,6,3,4,0,3,35.544,1
9955,Second Class,Corporate,Los Angeles,California,West,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",273.568,2,0.2,10.2588,2015,12,14,0,0,2,136.784,1
9980,Second Class,Consumer,Lafayette,Louisiana,South,Furniture,Tables,KI Adjustable-Height Table,85.98,1,0.0,22.3548,2015,9,6,6,1,3,85.98,1
4,Standard Class,Consumer,Fort Lauderdale,Florida,South,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,22.368,2,0.2,2.5164,2015,10,11,6,1,7,11.184,0
16,Standard Class,Consumer,Madison,Wisconsin,Central,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",665.88,6,0.0,13.3176,2014,11,11,1,0,7,110.98,0
17,Second Class,Consumer,West Jordan,Utah,West,Office Supplies,Storage,Fellowes Super Stor/Drawer,55.5,2,0.0,9.99,2014,5,13,1,0,2,27.75,0
42,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2,0.0,3.894,2016,7,17,6,1,5,38.94,0
43,Standard Class,Corporate,Melbourne,Florida,South,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.616,2,0.2,9.5616,2017,9,19,1,0,4,47.808,0
46,Second Class,Consumer,Westland,Michigan,Central,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0.0,8.4784,2014,10,20,0,0,5,52.99,0
55,First Class,Consumer,Troy,New York,East,Office Supplies,Storage,Home/Office Personal File Carts,208.56,6,0.0,52.14,2016,6,17,4,0,1,34.76,0
74,Standard Class,Consumer,Memphis,Tennessee,South,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,2015,4,26,6,1,6,72.784,0
77,First Class,Corporate,Houston,Texas,Central,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724,2017,12,9,5,1,2,9.08,0
82,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0.0,6.2031,2014,10,12,6,1,4,21.39,0
84,First Class,Home Office,Chicago,Illinois,Central,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,2017,11,13,0,0,3,76.792,0
88,Second Class,Home Office,Houston,Texas,Central,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572,2016,4,5,1,0,5,22.624,0
121,First Class,Consumer,Wilmington,Delaware,East,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,2016,6,12,6,1,3,37.76,0
127,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,2017,11,5,6,1,7,34.856,0
145,Standard Class,Consumer,Pasadena,California,West,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579,2015,9,7,0,0,5,95.99,0
155,First Class,Corporate,San Jose,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288,2015,5,31,6,1,2,13.479999999999999,0
166,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,2014,9,8,0,0,4,91.976,0
180,Second Class,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,2014,12,5,4,0,4,12.408,0
187,Standard Class,Corporate,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,2016,7,16,5,1,6,12.408,0
197,Standard Class,Home Office,Westfield,New Jersey,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276,2017,11,6,0,0,7,15.42,0
206,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.8744,2017,12,1,4,0,6,20.98,0
210,Standard Class,Consumer,Saginaw,Michigan,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.6796,2017,12,1,4,0,6,91.99,0
217,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.0568,2016,10,28,4,0,4,15.51,0
227,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0.0,0.2198,2015,8,9,6,1,7,21.98,0
245,Second Class,Home Office,Lakeville,Minnesota,Central,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0.0,41.68,2014,6,1,6,1,5,83.36,0
252,First Class,Consumer,New York City,New York,East,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0.0,22.5624,2016,12,10,5,1,3,13.43,0
255,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624,2015,11,28,5,1,6,41.184,0
256,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044,2015,11,28,5,1,6,10.784,0
259,Second Class,Consumer,New York City,New York,East,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0.0,6.6465,2017,12,1,4,0,2,73.85000000000001,0
268,Standard Class,Corporate,Cincinnati,Ohio,East,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416,2017,12,9,5,1,4,37.208,0
270,Second Class,Corporate,San Francisco,California,West,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.4936,2017,12,28,3,0,5,181.46,0
278,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6,0.2,5.9712,2017,10,13,4,0,4,9.952,0
299,Standard Class,Corporate,Belleville,New Jersey,East,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0.0,10.8248,2016,10,28,4,0,6,135.31,0
321,Standard Class,Home Office,New York City,New York,East,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1,0.0,13.071,2014,11,4,1,0,5,43.57,0
327,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389,2016,8,30,1,0,2,27.112,0
344,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22,2015,12,20,6,1,4,22.2,0
365,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0.0,8.4784,2014,9,24,2,0,5,52.99,0
368,Same Day,Corporate,Manchester,Connecticut,East,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0.0,29.3412,2016,10,21,4,0,0,14.97,0
371,Standard Class,Consumer,Harlingen,Texas,Central,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3,0.2,4.6746,2017,5,29,0,0,6,17.808,0
379,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832,3,0.2,2.6811,2015,4,28,1,0,7,7.944,0
395,Second Class,Corporate,Warwick,Rhode Island,East,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,0.0,9.4924,2017,10,17,1,0,2,24.98,0
398,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952,2016,9,8,3,0,2,11.984,0
400,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,-32.784,2016,9,8,3,0,2,32.784,0
423,Standard Class,Corporate,Lawrence,Massachusetts,East,Office Supplies,Storage,Crate-A-Files,32.7,3,0.0,8.502,2017,10,19,3,0,4,10.9,0
432,Standard Class,Home Office,Gastonia,North Carolina,South,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748,2016,4,15,4,0,6,2.384,0
433,First Class,Consumer,Lowell,Massachusetts,East,Office Supplies,Storage,Letter Size Cart,714.3,5,0.0,207.147,2016,6,6,0,0,1,142.85999999999999,0
441,Second Class,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0.0,23.3928,2016,9,5,0,0,2,64.98,0
442,Second Class,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0.0,20.5755,2016,9,5,0,0,2,23.650000000000002,0
448,Second Class,Consumer,Auburn,New York,East,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164,2016,4,1,4,0,2,53.98,0
454,Standard Class,Corporate,Akron,Ohio,East,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.408,2,0.2,66.5408,2017,10,20,4,0,4,332.704,1
471,Second Class,Consumer,San Francisco,California,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092,2014,11,9,6,1,2,113.64,0
474,Second Class,Consumer,San Francisco,California,West,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0.0,24.9804,2014,11,9,6,1,2,15.42,0
480,Standard Class,Corporate,New York City,New York,East,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0.0,84.51,2016,6,26,6,1,6,140.85,0
491,Standard Class,Consumer,Rochester,New York,East,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15,5,0.0,8.983,2014,9,14,6,1,5,89.83,0
508,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0.0,11.685,2015,3,16,0,0,6,15.58,0
516,Standard Class,Home Office,Great Falls,Montana,West,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,13.8915,2017,1,22,6,1,5,17.150000000000002,0
518,Standard Class,Home Office,Great Falls,Montana,West,Office Supplies,Storage,Tennsco Single-Tier Lockers,1126.02,3,0.0,56.301,2017,1,22,6,1,5,375.34,1
520,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.568,2,0.2,-25.9136,2015,3,22,6,1,4,64.784,0
528,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Eldon Gobal File Keepers,36.336,3,0.2,-7.2672,2015,9,3,3,0,4,12.112,0
535,Standard Class,Consumer,Mesa,Arizona,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672,2016,7,10,6,1,6,8.384,0
542,Standard Class,Consumer,Springfield,Ohio,East,Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.776,9,0.2,-145.5246,2015,12,18,4,0,5,71.86399999999999,0
548,Second Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,Home/Office Personal File Carts,250.272,9,0.2,15.642,2015,11,15,6,1,2,27.808,0
554,Second Class,Corporate,Anaheim,California,West,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,0.0,310.9872,2017,6,29,3,0,4,647.89,1
578,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2,0.2,8.714,2017,7,20,3,0,6,34.856,0
602,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,1,0.2,17.847,2014,3,15,5,1,4,142.776,0
624,Standard Class,Corporate,Dearborn,Michigan,Central,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",523.48,4,0.0,130.87,2015,11,29,6,1,4,130.87,0
630,Second Class,Consumer,Aurora,Colorado,West,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,0.2,-51.7191,2016,12,11,6,1,2,81.128,0
641,Second Class,Consumer,Mission Viejo,California,West,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0.0,85.904,2017,7,30,6,1,4,165.2,0
659,Standard Class,Consumer,Arlington,Texas,Central,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.432,7,0.2,124.929,2015,8,24,0,0,4,142.776,0
660,Standard Class,Consumer,Arlington,Texas,Central,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14,0.2,-135.765,2015,8,24,0,0,4,51.720000000000006,0
663,Standard Class,Corporate,New York City,New York,East,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,0.0,18.398,2016,3,26,5,1,4,91.99,0
681,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.5984,2016,11,19,5,1,5,32.48,0
682,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,4,0.0,18.522,2016,11,19,5,1,5,17.15,0
691,Second Class,Consumer,Waynesboro,Virginia,South,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3,0.0,10.3152,2014,6,21,5,1,2,12.280000000000001,0
722,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0.0,80.0199,2016,12,15,3,0,4,98.79,0
729,First Class,Consumer,Oceanside,New York,East,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0.0,10.089,2016,12,3,5,1,3,11.21,0
732,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0.0,9.7176,2017,1,21,5,1,4,80.98,0
740,Standard Class,Home Office,Naperville,Illinois,Central,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748,2014,1,4,5,1,4,90.91199999999999,0
747,Same Day,Corporate,San Diego,California,West,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0.0,7.1864,2014,5,27,1,0,0,89.83,0
756,Standard Class,Consumer,Cottage Grove,Minnesota,Central,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.0,6.8768,2014,12,29,0,0,4,12.28,0
767,Second Class,Corporate,Bossier City,Louisiana,South,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0.0,34.3548,2014,1,13,0,0,2,95.43,0
789,Standard Class,Consumer,Richmond,Virginia,South,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0.0,4.1634,2015,6,26,4,0,4,15.42,0
854,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0.0,9.7176,2016,2,19,4,0,5,80.98,0
857,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,Staple magnet,21.36,2,0.0,5.7672,2014,8,3,6,1,5,10.68,0
881,Standard Class,Consumer,Springfield,Virginia,South,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",30.84,2,0.0,8.3268,2015,10,9,4,0,4,15.42,0
886,Standard Class,Consumer,San Diego,California,West,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,0.0,1.6752,2017,6,26,0,0,6,6.98,0
894,First Class,Corporate,San Francisco,California,West,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,7,0.0,42.0714,2016,11,10,3,0,2,22.259999999999998,0
904,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.5984,2016,4,8,4,0,4,32.48,0
911,Standard Class,Home Office,Jackson,Michigan,Central,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0.0,81.0474,2017,9,2,5,1,5,176.19,0
919,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812,2016,3,5,5,1,6,12.992,0
920,Standard Class,Consumer,Alexandria,Virginia,South,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.0,6.8768,2014,12,5,4,0,7,12.28,0
944,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0.0,140.5482,2015,5,29,4,0,5,180.19000000000003,0
955,Standard Class,Consumer,Jackson,Mississippi,South,Office Supplies,Storage,Home/Office Personal File Carts,173.8,5,0.0,43.45,2017,11,30,3,0,4,34.760000000000005,0
969,First Class,Home Office,New York City,New York,East,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0.0,0.0,2017,4,9,6,1,2,167.27,0
997,Standard Class,Consumer,Henderson,Kentucky,South,Office Supplies,Storage,Portable Personal File Box,36.63,3,0.0,9.8901,2015,10,28,2,0,6,12.21,0
1004,Standard Class,Consumer,Murrieta,California,West,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,3,0.0,92.0835,2015,8,27,3,0,4,161.54999999999998,0
1012,Second Class,Consumer,Olympia,Washington,West,Office Supplies,Storage,Project Tote Personal File,14.03,1,0.0,4.0687,2017,6,17,5,1,4,14.03,0
1019,Standard Class,Corporate,New York City,New York,East,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,601.65,5,0.0,156.429,2015,7,6,0,0,4,120.33,0
1078,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888,2017,9,23,5,1,2,10.48,0
1084,Standard Class,Consumer,Yonkers,New York,East,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,0.0,105.2468,2016,3,1,1,0,4,181.46,0
1095,Standard Class,Home Office,Charlotte,North Carolina,South,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",348.208,7,0.2,30.4682,2017,1,21,5,1,5,49.74400000000001,0
1105,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",100.704,6,0.2,-16.3644,2016,11,19,5,1,5,16.784,0
1133,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",124.608,4,0.2,-23.364,2016,6,5,6,1,4,31.152,0
1135,Same Day,Consumer,Homestead,Florida,South,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224,3,0.2,7.4571,2016,12,11,6,1,0,28.408,0
1145,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,1,0.0,16.7886,2014,9,29,0,0,4,62.18,0
1154,First Class,Home Office,Harrisonburg,Virginia,South,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",122.48,2,0.0,0.0,2014,12,20,5,1,1,61.24,0
1168,Second Class,Consumer,New York City,New York,East,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,3,0.0,0.0,2017,12,8,4,0,2,90.98,0
1170,Second Class,Consumer,New York City,New York,East,Office Supplies,Storage,Iris Project Case,31.92,4,0.0,8.2992,2017,12,8,4,0,2,7.98,0
1185,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6,0.0,9.7176,2014,11,24,0,0,6,80.98,0
